P53394	Q04437
P53388	Q05946
P40988	Q05946
P04840	Q05946
Q06001	Q05040
P25628	Q06436
P40988	Q06436
Q03714	P33760
Q03714	P36775
P25297	P53924
P04840	P53846
P53983	P53846
P04840	P36019
P38631	P36149
P38735	Q12102
P38360	P20486
P05030	Q12091
P36142	Q04437
P32476	P42843
P53209	P18961
P07255	P04037
P39704	Q03862
P40970	P19358
P40970	P29311
P07255	P00427
P07255	P00424
Q05359	P02309
Q05359	P40961
P39704	P40069
P39704	Q08962
P38310	P00330
P38310	P40069
Q04651	Q03103
P39727	Q03103
P38631	Q03103
P39704	Q03532
P39704	P35178
P38310	P39993
P38310	P40016
P43590	P02309
O13583	P02309
P40970	P39993
P40970	P34730
P40970	P30822
P40970	P38737
P40970	P14742
P40970	P38217
P40970	P40069
P40970	P40495
P40970	P10659
P40970	P38708
Q03713	P45976
P40890	P02309
P39704	P08566
P33338	Q12446
P33338	P34216
P18409	P40364
P41543	Q03103
P41543	Q04491
P41543	P53011
P41543	P40217
P38228	P32473
P32319	Q03063
P32319	Q01560
Q03824	P38112
P18409	Q12464
P40508	Q08278
P23641	P31244
P36148	P43621
P33333	P17555
P39986	P00925
P40075	P35845
P40075	P53252
P40075	Q12451
P40075	P38886
P40075	P37297
P21825	P39742
P33333	P43535
P36046	P20604
P50944	P20604
P33333	P39078
P33333	P38737
P39986	P00560
P18410	P32501
P18410	P12945
P18410	P32591
P38250	P29055
P36044	P46677
P04821	P20604
P33333	P40069
P33333	P19263
P38085	P25491
P38355	Q12464
Q04958	P32337
P38085	P38708
P38085	P30822
P38085	Q12329
P38085	P06169
P38085	Q07350
P40578	P36008
Q12142	P38431
P53966	P38431
Q06686	Q00764
P38342	Q00764
P33336	P38334
P32563	P39111
Q08144	P38932
Q04338	P38932
P04821	P38321
P53049	Q12176
Q08448	P40362
Q04958	P32473
P38085	Q12143
P38085	P40069
P53049	P31383
P38631	P38334
P25385	P43621
P38736	P40094
P22804	P22213
P53845	P36018
P25385	P53600
P53845	P01123
Q01590	P40094
P32563	P17255
P32563	P22203
P32563	P48836
P37296	P17255
P37296	P16140
P37296	P41807
P37296	P31412
P37296	P32366
P37296	P32610
P37296	P39111
Q12301	P11972
Q06676	P11972
P40073	P11972
P53039	P11972
Q03697	P11972
Q08144	P11972
P32854	P11972
P22804	P11076
P22214	P11076
P25385	P11076
P22804	P53622
P22804	P41810
P22804	P41811
P22804	P32074
P22804	P43621
P22804	P53600
P22214	P53622
P22214	P41810
P22214	P41811
P22214	P32074
P22214	P53600
P25385	P53622
P25385	P41810
Q01590	P53953
Q01590	P38810
P53116	P52286
P22214	P40094
Q01590	P53271
Q01590	P53079
Q01590	P53959
Q01590	Q06096
P25385	P22213
P22214	P22213
P22214	P32602
P53093	P32939
P53093	P36018
P53093	P36019
P53093	P01123
P53093	P07560
P53093	P38555
P53093	P51996
P53093	Q99260
P53845	P07560
P53845	P38555
P53845	P51996
P53845	P38146
P53845	P36017
P53108	P38555
P53108	P07560
P53108	P32939
P53108	P36018
P53108	P51996
P53108	P38146
P53108	P48559
P53108	P36017
P53108	P36019
P53845	P48559
P53845	Q99260
P53159	Q12365
Q01590	P15303
P37296	P48836
P25385	P41811
P53093	P48559
P53108	P01123
P25385	P32074
P53845	P32939
P32563	P32610
P37296	P22203
P25385	P40509
P53845	P36019
Q01590	P40482
P22214	P43621
P22214	P40509
P32563	P16140
P32563	P41807
P32563	P31412
P32563	P32366
P22804	P40509
P53093	P38146
Q03322	P36116
P32897	P53299
P32897	P57744
P33338	P39940
P32486	P32790
P32486	Q12446
Q02776	P00175
P53259	P00431
P39925	P00431
P40341	P00431
P32915	P00724
P32915	P01365
P25385	P00724
P38353	P00724
Q12361	P10823
P80667	P50091
P00854	P05626
P53337	P01365
Q12241	Q08951
Q12241	P46682
P32897	O74700
P32897	P87108
P12684	Q02159
P39926	P40357
P53045	P53199
P53045	Q12452
P25580	P09232
P80667	P38855
P25385	P00729
P18239	P87108
Q04370	Q07418
Q04338	P27801
P39952	P32387
P36027	Q08245
P80667	Q05568
Q08215	Q05568
Q04370	Q05568
P80667	Q07528
Q08215	P53112
Q08215	P40155
P39718	Q05568
P39718	Q07418
Q07509	Q12102
P50078	P00546
P11710	P00546
P38735	P00546
P47114	P00546
P14180	P00546
P38717	P00546
P32900	P00546
P41834	P00546
P39685	P00546
Q06001	P00546
P36165	P00546
Q12043	P00546
Q12675	P00546
P39980	P00546
P39734	P00546
P32334	P00546
P38928	P00546
P53947	P00546
P38721	P00546
Q12057	P00546
Q03707	P00546
Q12066	P00546
P53159	P00546
P42839	P00546
P32334	P47074
P08067	P26188
P43564	Q02979
Q06011	Q03761
P40550	Q03973
P28496	P38987
P40515	Q06168
P25351	Q6B0Y7
P53906	P38555
P39547	P32622
P39547	Q01163
P39547	P00425
P39547	Q08193
Q12289	P38182
Q12023	P39992
P39547	P36015
P41800	Q92328
P39547	Q04257
P47036	P53897
P38356	Q03655
P38079	P38604
P38085	Q06135
P38353	Q03655
P25376	Q06135
P25376	Q12233
Q99190	P38254
Q99190	Q06135
Q12407	P38909
P32837	P38138
P49018	Q03655
P16151	P53057
P16151	Q12177
Q04121	P41735
P38298	Q04399
P25639	P38814
Q99190	Q04399
P16151	P25606
P53045	Q06135
P04817	P38729
P04817	Q08271
P40009	P32912
P43555	P32912
P14772	P43633
P53181	P32912
P32803	Q03655
P53045	Q03655
P35180	Q04949
P50080	P35210
P53735	P38814
P53322	P28627
P53322	Q04949
P53344	Q06135
P38745	P00425
P38072	P38729
P38264	P38729
P38286	P38729
P33754	P38729
P38156	P38729
P25358	P38729
P25360	P38729
Q02774	P38729
P16151	P38729
Q04121	P38729
P08456	P38729
P43562	P38729
P43561	P38729
P53181	P38729
P53154	P38729
P06775	P38729
P42934	P38729
P38767	P38729
P40556	P38729
P40548	P38729
P46956	P38729
P46965	P38729
P47154	P38729
P35723	P38729
Q12445	P38729
P40319	P38729
P38428	P38729
P38921	P38729
Q12450	P38729
P14906	P38729
P46961	P38729
P53388	P38729
Q12402	P38729
P38723	Q01163
P38799	P28627
Q04697	P38729
P04817	Q06135
P53756	P43633
P53176	Q01163
P53306	P25607
P53322	P08468
P38837	Q06135
Q07824	Q03655
P38842	Q06135
P38881	Q03195
P38881	P00045
P40440	Q04257
P46965	Q04399
P46965	P25087
P37020	P32912
P28496	Q12181
Q12372	P53332
Q12078	Q03655
P22214	P38909
P39719	P39742
P38286	P39742
P32837	P39742
Q04162	P39742
P08456	P39742
P40073	P39742
P32467	P39742
P40515	P39742
P32341	P39742
P12866	P39742
P36028	P39742
P38921	P39742
P32802	P32800
Q12164	Q12177
Q04697	P48560
P32353	P39742
P25297	P39742
Q03723	Q06135
P15367	Q06135
P39926	P38814
P18414	Q03655
P35206	Q03655
P38264	Q03655
P16661	Q03655
P38286	Q03655
P25376	Q03655
P25358	Q03655
Q99190	Q03655
Q02774	Q03655
P39986	Q03655
P08456	Q03655
P25340	Q03655
P53337	Q03655
P38837	Q03655
P38842	Q03655
P40548	Q03655
P40478	Q03655
P47026	Q03655
P46956	Q03655
P39540	Q03655
P47154	Q03655
P43682	Q03655
P28496	Q03655
P35723	Q03655
P36057	Q03655
Q12164	Q03655
P40319	Q03655
Q04697	Q03655
P53633	Q03655
Q12450	Q03655
P40350	Q03655
P32842	Q03655
Q12402	Q03655
Q06451	Q03655
P53954	P05626
P07213	P08468
P38929	P42834
P38264	Q08193
P25358	Q08193
Q12164	Q08193
P38264	Q08271
P38286	Q08271
P38298	Q08271
P38131	Q08271
P38310	Q08271
P25358	Q08271
P17064	Q08271
Q12119	Q08271
P53337	Q08271
P38842	Q08271
P40528	Q08271
P15367	Q08271
P40319	Q08271
Q04697	Q08271
Q04013	Q08271
Q03530	Q08271
P04840	Q08271
Q08144	Q08271
Q12450	Q08271
P27810	Q08271
Q08986	Q08271
P47082	P20676
P46961	Q06135
P46961	Q03655
P46961	P48560
Q08980	P38729
Q06593	Q12233
Q06598	Q04399
P47111	P10962
Q06011	P38251
Q06346	P10622
Q04083	P40971
Q04121	P40971
P47045	P53105
Q06346	P38712
Q08234	P40858
P54074	Q00381
P38317	P32529
Q03419	P47118
P53906	P47135
Q06143	Q7M4S9
Q05934	Q12193
P41733	P10592
P54074	P40582
P40207	P07258
Q08234	P53976
Q04629	P53741
Q08234	P32796
P32353	Q3E7X9
Q03419	Q12507
P04821	P38217
P28791	P33891
P22214	Q12154
P38825	P11484
P39925	P32582
P39925	P05694
P23641	P53949
P39925	P04397
P39925	P17709
P39925	P04807
P39925	P12709
P39925	P11484
P39925	P32861
P39925	P16140
P23641	P38316
P39925	P15108
P39925	P19882
Q03714	Q04748
P39925	P16474
P39925	P06169
P39925	P12398
P18239	Q12018
P05030	P32381
P18239	P38316
P23641	P38153
P53629	P00950
P53629	P15992
P23641	P32381
P23641	P47113
P18239	P53323
P23641	Q00684
P18239	Q00684
P18239	P16522
P25656	P02994
P25656	P02557
P25656	P25491
P23641	P36130
P23641	P53323
P05030	P33322
P18239	P06787
P23641	P53622
P23641	P41735
P18239	P17214
P05030	P32502
P18239	Q08949
P42838	P04385
P23641	P38217
P23641	P14681
P18239	P14681
P23641	Q12446
P42838	P47079
P42838	P40069
P42838	Q08224
P23641	P38203
P23641	P47093
P05030	P22133
P23641	P41318
P18239	Q12446
P42838	P12709
P05030	P38217
P23641	P14741
P05030	P14741
P23641	Q03330
P18239	P06774
P23641	P39984
P23641	P32491
P23641	P26188
P23641	Q04149
P23641	P31378
P23641	P39108
P23641	P05066
Q04370	P22137
P23641	P34221
P18239	P06839
P18239	Q12223
P18239	P26755
P18239	P39743
P23641	Q07657
Q12300	P00830
Q12300	P10659
P23641	P39743
P23641	P40856
P23641	Q04675
P18239	Q04675
P23641	P34164
P23641	P41811
Q12300	P25491
P53541	P02557
P39928	P29311
P39928	P34730
P39928	P00924
P39928	P15992
P39928	P07342
P39928	P04173
P39928	Q03940
P18239	Q04964
P53541	P07251
P53541	P15703
P53541	P29311
P53541	P25694
P53541	P16474
P53541	P25491
P23641	P08458
P18239	P06843
P23641	P53599
P23641	P38987
P23641	Q00772
Q03944	P12398
P23642	P04806
P33296	P07251
P33296	P04806
P33296	P40069
P33296	P38691
P33296	Q12464
P33296	P09733
P33296	P02557
P23642	P00924
P23642	P04385
P23642	P08431
P23642	P15992
P23642	Q12329
P23642	P16474
P23642	P04173
P23642	P06169
P23642	P33298
P23642	P39954
P23642	P09733
P23642	P02557
P23642	P16140
P23641	P25347
P23641	P25646
Q12063	P60010
Q12063	P00830
Q12063	P00950
Q12063	P15992
Q12063	P40069
Q03944	P46367
Q03944	P07251
Q03944	P00830
Q03944	P47079
Q03944	P22137
Q03944	P00950
Q03944	P15992
Q03944	P04173
Q03944	P35191
Q03944	P09733
Q03944	P16140
Q03944	P25491
Q06668	P34730
Q06668	P40069
Q06668	P38691
Q06668	P12709
Q06668	Q08224
Q06668	Q08975
P23641	P53196
P38875	P25694
P38875	P04806
P38875	P16474
P38875	P32565
P38875	Q04748
P38875	P12398
P38875	P02994
P38875	P09733
Q03944	P02557
P23642	P14540
Q03944	P04385
P18239	P38883
P23641	Q04437
P18239	Q04437
Q06001	P05150
Q06001	P07251
Q06001	P12398
Q06001	P09733
Q06001	P02557
P18239	Q12152
P53146	Q12745
P38360	P61864
P40540	P47133
P32361	P16474
Q04947	P03588
Q12443	P03588
Q12402	P03588
Q12255	Q07468
P41800	P25694
P41800	P16474
P41800	P32787
P41800	P20967
P41800	P32445
P41800	P40513
P41800	P10591
P41800	P09435
P41800	P22336
P41800	P26755
P41800	P06778
P41800	P25847
P41800	P25336
P41800	Q03834
P53083	Q92328
P53083	P32787
P53083	P20967
P53083	P32445
P53083	P40513
P53083	P10591
P53083	P09435
P53083	P40150
P41800	P40150
P53083	P22336
P36956	P19659
P25515	P17255
P32842	P17255
P23968	P17255
P38631	Q99299
Q04228	P61864
P22214	Q12451
P32867	P38713
P22214	P38713
P32867	Q12451
Q12255	P20795
P32854	P20795
P80967	P47133
P25574	P47133
P36039	P47133
P53073	P47133
Q12431	P47133
Q12241	P12868
Q12241	P38959
P41543	Q4D2C9
P33328	P30619
P32854	Q12154
Q12255	Q12154
Q99325	Q12527
Q01590	P01123
P53157	P40364
P38857	P07256
P53157	P32191
P38857	P32191
P38857	P40215
P38857	P07257
